Date,Brent,EUR_USD,Emerging_Markets,MOEXBC,RGBITR_YIELD,Russia_ETF,Treas_4M,USD_RUB,USD_Repo,VOL_USD
2016-08-01,42.22,1.1162,34.03345489501953,12666.21,8.82,15.78046989440918,0.2380000054836273,66.895,1.14,224626529027.5
2016-07-29,42.38,1.1168,34.09937286376953,12649.98,8.83,16.17520523071289,0.239999994635582,66.035,1.17,303939279265.0
2016-07-28,42.71,1.107,33.92044830322266,12725.63,8.81,16.04960823059082,0.2199999988079071,66.615,1.14,285245424700.0
2016-07-27,43.45,1.106,33.911026000976555,12644.07,8.86,15.97783946990967,0.2829999923706055,65.9275,1.19,235384172415.0
2016-07-26,44.59,1.0985,33.79802703857422,12640.13,8.89,16.04960823059082,0.3079999983310699,65.9475,1.11,320725797202.5
2016-07-25,44.76,1.09925,33.534347534179695,12615.13,8.87,15.959896087646479,0.2980000078678131,65.415,1.14,208881975790.0
2016-07-22,45.71,1.0976,33.873367309570305,12585.8,8.95,16.23800468444824,0.3030000030994415,64.88,1.15,257177839975.0
2016-07-21,46.15,1.102,33.62851333618164,12603.24,8.9,16.15726661682129,0.3030000030994415,64.37,1.15,231072025235.0
2016-07-20,47.14,1.1013,33.732105255126946,12508.76,8.89,16.29183197021484,0.3149999976158142,63.74,1.17,211198415622.5
2016-07-18,46.97,1.1074,33.911026000976555,12683.26,8.81,16.57891464233398,0.2879999876022339,62.8425,1.18,162736463392.5
2016-07-15,47.85,1.103,33.60968399047852,12720.85,8.76,16.42640113830566,0.2980000078678131,63.51,1.19,287514911117.5
2016-07-14,47.16,1.1115,33.68502426147461,12735.67,8.79,16.49817085266113,0.3030000030994415,62.85,1.15,264998894430.0
2016-07-13,46.62,1.109,33.20474243164062,12677.35,8.85,16.20212173461914,0.2980000078678131,63.85,1.19,231016171637.5
2016-07-12,48.16,1.1063,33.26124954223633,12695.35,8.82,16.30977630615234,0.2949999868869781,63.89,1.16,180312324397.5
2016-07-11,46.04,1.106,32.79980850219727,12514.29,8.88,15.915040969848633,0.2750000059604645,64.2,1.21,155790400662.5
2016-07-08,46.62,1.104,32.48905181884766,12389.62,8.89,15.84327030181885,0.2730000019073486,63.98,1.19,223668893992.5
2016-07-07,46.56,1.10655,31.80159568786621,12285.42,8.85,15.38573455810547,0.2700000107288361,64.565,1.18,231046180057.5
2016-07-06,49.25,1.1097,31.8863525390625,12248.18,8.89,15.70870113372803,0.2630000114440918,64.2075,1.16,222769617495.0
2016-07-05,48.26,1.10715,31.97110366821289,12377.42,8.79,15.592074394226069,0.2380000054836273,64.3175,1.12,229681671690.0
2016-07-01,50.58,1.11415,32.66797256469727,12394.67,8.7,15.86121368408203,0.2430000007152557,63.8,1.16,183425712320.0
2016-06-30,49.77,1.1099,32.35720825195312,12360.15,8.76,15.62795829772949,0.2479999959468842,63.99,1.13,205345768980.0
2016-06-29,50.1,1.11025,32.03702545166016,12348.73,8.82,15.65487480163574,0.2549999952316284,63.85,1.08,261177571217.5
2016-06-28,48.74,1.1073,31.24598503112793,12140.46,8.78,15.322936058044428,0.2599999904632568,64.1,1.13,215016342272.5
2016-06-27,47.51,1.10235,30.351360321044922,12032.41,8.89,14.829517364501948,0.2349999994039536,65.4875,1.13,241795214257.5
2016-06-24,48.43,1.1091,30.74687957763672,12332.33,8.96,15.035855293273931,0.2380000054836273,65.2625,1.09,323646225730.0
2016-06-23,50.96,1.1381,32.73388671875,12571.07,8.93,16.004753112792972,0.2750000059604645,63.85,1.03,200738693517.5
2016-06-22,49.83,1.1297,31.96169090270996,12416.38,8.95,15.40367794036865,0.2680000066757202,64.89,1.01,230541994412.5
2016-06-21,51.07,1.126,31.88071632385254,12467.75,8.92,15.80738639831543,0.2649999856948853,63.755,1.02,214392750535.0
2016-06-20,50.38,1.13045,31.63778114318848,12448.74,8.98,15.70870113372803,0.2479999959468842,64.2975,1.05,183817222560.0
2016-06-17,49.26,1.1278,31.08650398254395,12272.65,9.07,15.37676525115967,0.2479999959468842,64.85,1.09,203684374407.5
2016-06-16,47.05,1.1238,31.00240707397461,12220.12,9.1,15.053797721862788,0.2450000047683716,65.78,1.06,272053021857.5
2016-06-15,48.64,1.127,31.11453628540039,12368.28,8.95,15.2601375579834,0.2549999952316284,65.5125,1.12,233612379745.0
2016-06-14,49.23,1.1209,30.78750610351562,12349.55,9.09,15.089683532714838,0.2630000114440918,66.14,1.12,259138940580.0
2016-06-10,50.49,1.12615,31.32943725585938,12468.66,8.92,15.412647247314448,0.239999994635582,65.28,1.14,247144502392.5
2016-06-09,51.82,1.13175,32.14234161376953,12694.83,8.99,15.95092487335205,0.239999994635582,64.3275,1.06,267981337700.0
2016-06-08,52.7,1.1396,32.51608657836914,12808.69,8.93,16.26491928100586,0.2349999994039536,63.61,1.23,275682327595.0
2016-06-07,51.4,1.1364,32.28249740600586,12809.89,9.08,16.01372337341309,0.2649999856948853,64.6225,1.06,229602784335.0
2016-06-06,50.55,1.1357,31.99284553527832,12551.79,9.14,15.64590263366699,0.25,65.245,1.06,188325126190.0
2016-06-03,49.75,1.1363,31.65646743774414,12345.11,9.27,15.313963890075678,0.2700000107288361,65.62,1.07,288190261482.5
2016-06-02,50.05,1.11485,31.1799373626709,12384.14,9.31,15.044827461242681,0.2700000107288361,66.96,1.05,282714214975.0
2016-06-01,49.6,1.1187,30.92765808105469,12409.69,9.24,14.982028007507319,0.2949999868869781,67.14,1.07,293474010110.0
2016-05-31,49.73,1.11385,30.94634437561035,12451.26,9.24,15.089683532714838,0.2829999923706055,66.7,1.14,194272677645.0
2016-05-27,49.44,1.11165,30.90896987915039,12671.44,9.23,15.46647644042969,0.2980000078678131,66.14399999999999,1.1,183929597520.0
2016-05-26,49.43,1.11935,30.91831398010254,12586.64,9.21,15.3947057723999,0.2750000059604645,65.801,1.16,240218627276.0
2016-05-25,49.83,1.11525,30.7127571105957,12463.09,9.17,15.38573455810547,0.3149999976158142,65.508,1.16,285873704442.0
2016-05-24,49.21,1.11435,30.34835052490234,12362.72,9.22,15.053797721862788,0.3429999947547913,66.184,1.08,191717549158.0
2016-05-23,48.34,1.1218,30.04001045227051,12249.46,9.23,14.928199768066412,0.3129999935626984,66.808,1.06,189488360277.0
2016-05-20,48.8,1.12145,30.09607124328613,12429.49,9.21,15.01791381835938,0.2980000078678131,66.798,1.1,260395514326.0
2016-05-19,48.78,1.12045,29.79707145690918,12437.76,9.52,15.026883125305181,0.2899999916553497,66.78,1.19,359224681414.0
2016-05-18,48.53,1.12195,30.0773811340332,12617.91,9.14,15.23322296142578,0.2700000107288361,65.999,1.13,279779793527.0
2016-05-17,49.5,1.1313,30.37637519836426,12571.44,9.11,15.61001682281494,0.2680000066757202,64.72,1.21,240597756333.0
2016-05-16,49.05,1.1316,30.51653671264648,12627.93,9.09,15.61898803710938,0.25799998641014105,64.9,1.2,201990946568.0
2016-05-13,47.83,1.1316,30.15213394165039,12582.25,9.12,15.313963890075678,0.25799998641014105,65.48,1.21,229139277931.0
2016-05-12,47.87,1.13785,30.703411102294922,12540.1,9.13,15.4933910369873,0.25799998641014105,64.895,1.19,253189431184.0
2016-05-11,47.3,1.14255,30.78750610351562,12595.16,9.15,15.421619415283198,0.2479999959468842,64.97800000000001,1.2,244041401612.0
2016-05-10,45.46,1.1371,30.86225318908691,12424.95,9.24,15.14350891113281,0.2430000007152557,66.31,1.3,198719813799.0
2016-05-06,45.31,1.13945,30.67537879943848,12547.86,9.22,15.13453960418701,0.1800000071525574,65.945,1.19,235997862803.0
2016-05-05,45.13,1.1403,30.62866401672363,12587.78,9.23,15.170424461364751,0.1829999983310699,65.89,1.33,254810313023.0
2016-05-04,44.83,1.1486,30.63800811767578,12728.01,9.23,14.94614315032959,0.1979999989271164,66.529,1.26,298330653236.0
2016-04-29,48.05,1.14475,32.13299179077148,12927.61,9.19,15.915040969848633,0.193000003695488,64.63,1.28,247798545535.0
2016-04-28,47.85,1.13495,32.27315521240234,13046.95,9.3,15.888124465942381,0.2099999934434891,64.719,1.27,279110094124.0
2016-04-27,47.26,1.131,32.60952758789062,12802.08,9.34,15.74458408355713,0.2450000047683716,65.12,1.31,294268329845.0
2016-04-26,46.33,1.1299,32.41330337524414,12882.63,9.38,15.681785583496088,0.2450000047683716,65.2,1.28,223524161307.0
2016-04-25,44.76,1.1268,32.06758880615234,12946.63,9.38,15.45750427246094,0.2380000054836273,66.567,1.23,260125306710.0
2016-04-22,45.15,1.12255,32.27315521240234,13026.71,9.34,15.636929512023931,0.2249999940395355,66.455,1.27,333760629129.0
2016-04-21,44.7,1.12845,32.46936798095703,12909.4,9.31,15.4933910369873,0.2249999940395355,66.84,1.29,355406221511.0
2016-04-20,45.53,1.12985,32.796398162841804,12985.7,9.29,15.9329833984375,0.2179999947547913,65.157,1.25,305398027684.0
2016-04-19,44.03,1.1361,32.94589614868164,12778.46,9.34,15.48441886901855,0.2150000035762787,65.85300000000001,1.31,306040187642.0
2016-04-18,43.06,1.13135,32.45068359375,12508.91,9.43,15.035855293273931,0.1979999989271164,66.118,1.23,415036902193.0
2016-04-15,43.12,1.13,32.30118560791016,12630.61,9.39,15.07174015045166,0.2099999934434891,66.447,1.26,288247919618.0
2016-04-14,43.8,1.12565,32.48805999755859,12684.91,9.39,15.278079986572273,0.2150000035762787,66.11,1.29,303927782000.0
2016-04-13,43.91,1.1271,32.646896362304695,12813.25,9.37,15.43956184387207,0.2230000048875809,66.31,1.3,389861214314.0
2016-04-12,44.16,1.1396,32.07693481445312,12574.42,9.37,15.52927303314209,0.2300000041723251,65.715,1.3,317061352585.0
2016-04-11,42.75,1.14095,31.59106254577637,12624.34,9.39,15.09865283966064,0.2099999934434891,66.773,1.29,242717335945.0
2016-04-08,41.82,1.13975,31.18928146362305,12422.25,9.42,14.7756872177124,0.2179999947547913,67.15,1.3,262540368868.0
2016-04-07,39.64,1.13735,30.65669250488281,12274.82,9.46,14.416836738586431,0.2199999988079071,68.028,1.32,304111237619.0
2016-04-06,39.74,1.13975,31.2827205657959,12286.6,9.4,14.64111804962158,0.2199999988079071,67.59,1.32,267299330125.0
2016-04-05,38.34,1.1384,30.90896987915039,12268.75,9.4,14.27329730987549,0.2179999947547913,68.562,1.25,357484572751.0
2016-04-04,37.54,1.1402,31.52565765380859,12336.57,9.33,14.309183120727539,0.1829999983310699,68.7,1.33,300371749395.0
2016-04-01,38.65,1.1392,31.90875053405762,12270.93,9.32,14.63214778900146,0.2179999947547913,67.595,1.47,341316024401.0
2016-03-31,40.18,1.1381,32.00218963623047,12372.7,9.31,14.677003860473633,0.193000003695488,67.025,1.39,352890217440.0
2016-03-30,39.23,1.13425,32.03021240234375,12338.14,9.31,14.59626293182373,0.1850000023841858,68.24,1.29,326558092543.0
2016-03-29,39.35,1.12925,31.70318222045898,12181.27,9.38,14.5334644317627,0.2249999940395355,68.05,1.38,339782101847.0
2016-03-28,40.23,1.11995,31.27337265014648,12203.48,9.31,14.425808906555181,0.2549999952316284,68.47,1.33,191308018339.0
2016-03-24,40.45,1.1178,31.17059707641602,12330.66,9.4,14.59626293182373,0.2750000059604645,68.527,1.35,396018851198.0
2016-03-23,40.53,1.118,31.245342254638672,12435.0,9.25,14.54243469238281,0.2930000126361847,68.737,1.35,311158301200.0
2016-03-22,41.69,1.1216,31.78728485107422,12623.29,9.23,15.044827461242681,0.2949999868869781,67.5,1.3,327724850407.0
2016-03-21,41.62,1.12445,31.86203002929688,12636.39,9.2,14.982028007507319,0.2879999876022339,67.822,1.33,275132575376.0
2016-03-18,41.37,1.1275,31.79662132263184,12703.46,9.18,14.7756872177124,0.2800000011920929,68.389,1.28,346119109790.0
2016-03-17,41.46,1.13155,31.62843322753906,12522.37,9.29,14.91922664642334,0.2750000059604645,68.1,1.28,388174545004.0
2016-03-16,40.28,1.12325,30.94634437561035,12376.03,9.5,14.55140686035156,0.30000001192092896,69.123,1.33,378988649677.0
2016-03-15,38.94,1.1109,30.3390064239502,12267.16,9.51,13.995187759399409,0.32499998807907104,71.04,1.32,401317350609.0
2016-03-14,39.68,1.11015,30.77815818786621,12338.27,9.47,14.49757862091064,0.3079999983310699,69.96,1.25,304093211837.0
2016-03-11,40.47,1.1155,30.96503448486328,12432.21,9.39,14.43478012084961,0.3079999983310699,69.883,1.32,333247970941.0
2016-03-10,40.18,1.11785,30.32965850830078,12495.42,9.33,14.102843284606928,0.3030000030994415,71.455,1.3,417318837239.0
2016-03-09,40.84,1.10045,30.28294372558594,12486.13,9.3,14.2553539276123,0.2879999876022339,71.141,1.3,309663902143.0
2016-03-07,40.71,1.10155,30.61931610107422,12680.63,9.3,14.36301040649414,0.2649999856948853,71.471,1.1,129662365311.0
2016-03-04,38.84,1.0996,30.66603660583496,12465.37,9.33,14.183584213256841,0.2649999856948853,71.97,1.1,290767836679.0
2016-03-03,37.13,1.0963,30.06804084777832,12320.71,9.38,13.699134826660162,0.2630000114440918,73.171,1.33,296227859422.0
2016-03-02,37.13,1.08675,29.73166656494141,12135.21,9.46,13.564565658569341,0.3030000030994415,73.07,1.25,300523563167.0
2016-03-01,36.83,1.0867,29.3392276763916,12220.54,9.56,13.5286808013916,0.3199999928474426,73.392,1.12,399931901615.0
2016-02-29,36.6,1.0885,28.33010864257812,12201.68,9.7,13.01731777191162,0.3079999983310699,75.2,1.1,275976513315.0
2016-02-26,35.21,1.09405,28.08717346191406,12042.04,9.72,12.69435214996338,0.3030000030994415,76.2,1.35,520903973192.0
